date;Evènement;Etat
2022-01-24 04:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 04:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 04:38:00;Changement état de hivernage;3 inconnu
2022-01-24 04:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 05:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 05:23:00;Changement état de hivernage;4 inconnu
2022-01-24 05:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 05:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 05:38:00;Changement état de hivernage;3 inconnu
2022-01-24 05:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 06:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 06:23:00;Changement état de hivernage;4 inconnu
2022-01-24 06:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 06:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 06:38:00;Changement état de hivernage;3 inconnu
2022-01-24 06:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 07:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 07:23:00;Changement état de hivernage;4 inconnu
2022-01-24 07:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 07:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 07:38:00;Changement état de hivernage;3 inconnu
2022-01-24 07:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 08:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 08:23:00;Changement état de hivernage;4 inconnu
2022-01-24 08:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 08:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 08:38:00;Changement état de hivernage;3 inconnu
2022-01-24 08:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 09:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 09:23:00;Changement état de hivernage;4 inconnu
2022-01-24 09:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 09:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 09:38:00;Changement état de hivernage;3 inconnu
2022-01-24 09:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 10:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-01-24 10:00:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 10:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 10:23:00;Changement état de hivernage;4 inconnu
2022-01-24 10:38:00;Changement d’état de la filtration;1 Marche AUTO
2022-01-24 10:38:00;Changement état de hivernage;3 inconnu
2022-01-24 11:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 11:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 11:10:43;Changement état de hivernage;2 Actif activé
2022-01-24 14:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-01-24 14:00:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 15:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 15:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 18:16:02;Changement état de hivernage;3 inconnu
2022-01-24 18:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 18:23:00;Changement état de hivernage;4 inconnu
2022-01-24 18:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 18:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 18:38:00;Changement état de hivernage;3 inconnu
2022-01-24 18:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 19:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 19:23:00;Changement état de hivernage;4 inconnu
2022-01-24 19:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 19:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 19:38:00;Changement état de hivernage;3 inconnu
2022-01-24 19:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 20:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 20:23:00;Changement état de hivernage;4 inconnu
2022-01-24 20:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 20:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 20:38:00;Changement état de hivernage;3 inconnu
2022-01-24 20:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 21:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 21:23:00;Changement état de hivernage;4 inconnu
2022-01-24 21:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 21:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 21:38:00;Changement état de hivernage;3 inconnu
2022-01-24 21:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 22:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 22:23:00;Changement état de hivernage;4 inconnu
2022-01-24 22:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 22:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 22:38:00;Changement état de hivernage;3 inconnu
2022-01-24 22:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-24 23:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-24 23:23:00;Changement état de hivernage;4 inconnu
2022-01-24 23:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-24 23:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-24 23:38:00;Changement état de hivernage;3 inconnu
2022-01-24 23:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 00:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 00:23:00;Changement état de hivernage;4 inconnu
2022-01-25 00:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 00:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 00:38:00;Changement état de hivernage;3 inconnu
2022-01-25 00:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 01:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 01:23:00;Changement état de hivernage;4 inconnu
2022-01-25 01:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 01:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 01:38:00;Changement état de hivernage;3 inconnu
2022-01-25 01:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 02:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 02:23:00;Changement état de hivernage;4 inconnu
2022-01-25 02:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 02:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 02:38:00;Changement état de hivernage;3 inconnu
2022-01-25 02:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 03:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 03:23:00;Changement état de hivernage;4 inconnu
2022-01-25 03:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 03:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 03:38:00;Changement état de hivernage;3 inconnu
2022-01-25 03:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 04:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 04:23:00;Changement état de hivernage;4 inconnu
2022-01-25 04:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 04:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 04:38:00;Changement état de hivernage;3 inconnu
2022-01-25 04:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 05:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 05:23:00;Changement état de hivernage;4 inconnu
2022-01-25 05:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 05:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 05:38:00;Changement état de hivernage;3 inconnu
2022-01-25 05:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 06:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 06:23:00;Changement état de hivernage;4 inconnu
2022-01-25 06:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 06:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 06:38:00;Changement état de hivernage;3 inconnu
2022-01-25 06:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 07:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 07:23:00;Changement état de hivernage;4 inconnu
2022-01-25 07:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 07:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 07:38:00;Changement état de hivernage;3 inconnu
2022-01-25 07:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 08:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 08:23:00;Changement état de hivernage;4 inconnu
2022-01-25 08:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 08:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 08:38:00;Changement état de hivernage;3 inconnu
2022-01-25 08:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 09:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 09:23:00;Changement état de hivernage;4 inconnu
2022-01-25 09:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 09:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 09:38:00;Changement état de hivernage;3 inconnu
2022-01-25 09:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 10:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-01-25 10:00:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 10:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 10:23:00;Changement état de hivernage;4 inconnu
2022-01-25 10:38:00;Changement d’état de la filtration;1 Marche AUTO
2022-01-25 10:38:00;Changement état de hivernage;3 inconnu
2022-01-25 11:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 11:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 11:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 11:23:00;Changement état de hivernage;4 inconnu
2022-01-25 11:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 11:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 11:38:00;Changement état de hivernage;3 inconnu
2022-01-25 11:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 12:10:45;Changement état de hivernage;2 Actif activé
2022-01-25 14:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-01-25 14:00:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 15:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 15:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 18:47:14;Changement état de hivernage;3 inconnu
2022-01-25 19:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 19:23:00;Changement état de hivernage;4 inconnu
2022-01-25 19:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 19:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 19:38:00;Changement état de hivernage;3 inconnu
2022-01-25 19:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 20:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 20:23:00;Changement état de hivernage;4 inconnu
2022-01-25 20:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 20:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 20:38:00;Changement état de hivernage;3 inconnu
2022-01-25 20:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 21:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 21:23:00;Changement état de hivernage;4 inconnu
2022-01-25 21:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 21:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 21:38:00;Changement état de hivernage;3 inconnu
2022-01-25 21:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 22:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 22:23:00;Changement état de hivernage;4 inconnu
2022-01-25 22:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 22:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 22:38:00;Changement état de hivernage;3 inconnu
2022-01-25 22:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-25 23:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-25 23:23:00;Changement état de hivernage;4 inconnu
2022-01-25 23:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-25 23:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-25 23:38:00;Changement état de hivernage;3 inconnu
2022-01-25 23:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-26 00:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-26 00:23:00;Changement état de hivernage;4 inconnu
2022-01-26 00:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-26 00:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-26 00:38:00;Changement état de hivernage;3 inconnu
2022-01-26 00:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-26 01:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-26 01:23:00;Changement état de hivernage;4 inconnu
2022-01-26 01:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-26 01:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-26 01:38:00;Changement état de hivernage;3 inconnu
2022-01-26 01:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-26 02:23:00;Changement d’état de la filtration;5 Marche hivernage
2022-01-26 02:23:00;Changement état de hivernage;4 inconnu
2022-01-26 02:23:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-01-26 02:38:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-01-26 02:38:00;Changement état de hivernage;3 inconnu
2022-01-26 02:38:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-01-26 03:23:00;Changement d’état de la filtration;5 Marche hivernage
